,Name,Age,Club,OVA,POT,Height,Weight,Nationality,BP,PAC,SHO,PAS,DRI,DEF,PHY,Wage,Value
2388,S. Rudy,30,FC Schalke 04,77,77,180,159,Germany,CM,66,67,78,77,75,67,29,8000
2397,A. McCarthy,30,Southampton,77,77,193,174,England,GK,77,75,64,81,57,75,39,6000
2416,B. Hübner,30,TSG 1899 Hoffenheim,77,77,193,190,Germany,CB,53,31,54,58,81,74,31,7000
2424,Aridane,31,CA Osasuna,77,77,185,170,Spain,CB,60,36,53,53,76,84,29,6500
2455,J. Baumgartlinger,32,Bayer 04 Leverkusen,77,77,183,185,Austria,CDM,55,49,69,68,77,80,50,6000
2457,A. Cresswell,30,West Ham United,77,77,175,146,England,LB,70,60,74,75,75,66,37,7000
2464,Rafael,29,Medipol Basaksehir FK,77,77,173,172,Brazil,RB,76,60,74,78,74,76,36,7500
2473,K. Strootman,30,Olympique de Marseille,77,77,185,176,Netherlands,CDM,50,70,75,71,73,79,34,7500
2524,M. Günok,31,Medipol Basaksehir FK,77,77,196,203,Turkey,GK,73,72,81,82,56,80,28,5500
2543,Iago Falqué,30,Benevento,77,77,175,152,Spain,CAM,72,73,78,81,41,52,22,8500
2554,Oier,34,CA Osasuna,77,77,178,159,Spain,CDM,64,64,72,69,74,75,29,3400
2594,S. Blanco,32,Portland Timbers,77,77,168,150,Argentina,LM,76,75,74,78,33,70,10,7000
2628,M. Silvestri,29,Hellas Verona,77,77,190,176,Italy,GK,79,75,65,79,60,77,22,6500
2632,P. Groß,29,Brighton & Hove Albion,77,77,180,172,Germany,CM,52,72,81,75,59,71,57,8500
2652,J. Kucka,33,Parma,77,77,185,185,Slovakia,CB,57,74,73,74,77,87,33,5000
2672,L. Sepe,29,Parma,77,77,185,165,Italy,GK,79,75,71,80,47,75,26,6500
2682,J. Guðmundsson,29,Burnley,77,77,178,170,Iceland,RM,73,73,78,76,61,68,54,8500
2694,J. Pastore,31,Roma,77,77,188,172,Argentina,CAM,57,73,78,78,53,55,0.5,8000
2763,Johnathan,30,Tianjin TEDA FC,77,77,183,165,Brazil,ST,81,77,63,76,40,79,19,8500
2826,M. Baša,33,LOSC Lille,77,77,190,183,Montenegro,CB,47,56,58,51,77,79,40,2700
2830,S. Duffy,28,Celtic,77,78,193,168,Republic of Ireland,CB,44,45,51,48,78,79,50,8500
2835,K. Vogt,28,TSG 1899 Hoffenheim,77,77,193,187,Germany,CB,70,57,72,67,77,77,33,8000
2845,Kike García,30,SD Eibar,77,77,185,174,Spain,ST,62,78,64,73,38,72,31,8500
2858,L. Cabrera,28,RCD Espanyol,77,78,188,176,Uruguay,CB,53,31,60,58,78,80,10,8500
2883,R. Pereyra,29,Udinese,77,77,183,170,Argentina,LM,75,73,76,80,61,65,20,8500
2901,A. Schürrle,28,Spartak Moscow,77,77,183,157,Germany,LW,79,78,72,78,43,68,59,9000
2953,R. Soriano,29,Bologna,77,77,183,168,Italy,CAM,68,74,77,79,67,68,34,8500
2967,Víctor Ruiz,31,Real Betis,77,77,185,172,Spain,CB,48,42,62,58,80,76,22,6500
2981,G. Medel,32,Bologna,77,77,170,168,Chile,CDM,65,47,64,68,77,80,30,6000
2999,X. Chavalerin,29,Stade de Reims,77,77,178,146,France,CDM,63,64,75,73,71,74,26,7500
3006,N. Pejcinovic,30,Changchun Yatai FC,77,77,185,176,Serbia,CB,53,40,61,54,76,79,15,6500
3029,Gil,31,Shandong Luneng TaiShan FC,77,77,188,212,Brazil,CB,52,40,59,53,76,85,20,6000
3082,R. Gikiewicz,32,FC Augsburg,77,77,190,179,Poland,GK,78,73,64,80,28,74,21,5500
3091,Montoya B,29,Real Betis,77,77,175,161,Spain,RB,76,61,71,73,74,70,23,7500
3099,I. Belfodil,28,TSG 1899 Hoffenheim,77,77,193,190,Algeria,ST,69,77,69,78,36,75,39,9000
3108,A. Yarmolenko,30,West Ham United,77,77,190,183,Ukraine,CF,65,80,77,80,42,68,40,8500
3114,Sergi Enrich,30,SD Eibar,77,77,180,170,Spain,ST,57,76,70,74,43,77,31,8500
3121,A. Townsend,28,Crystal Palace,77,77,178,161,England,RM,78,75,74,79,38,67,54,9000
3145,Fransérgio,29,SC Braga,77,77,188,181,Brazil,CM,59,74,75,73,71,81,17,8500
3175,J. Fuenzalida,35,Universidad Católica,77,77,170,148,Chile,RW,91,63,71,79,64,67,12,3900
3181,G. Moreno,34,Shanghai Greenland Shenhua FC,77,77,193,183,Colombia,ST,72,77,74,77,61,79,21,4700
3201,S. Verdi,27,Torino,77,77,175,143,Italy,CAM,82,73,78,83,48,50,46,9500
3222,D. Caligiuri B,32,FC Augsburg,77,77,183,176,Italy,RM,68,73,76,75,71,75,29,7000
3249,J. Ayew,28,Crystal Palace,77,77,183,179,Ghana,ST,77,76,71,79,45,74,59,9000
3256,D. Boyata,29,Hertha BSC,77,77,188,185,Belgium,CB,71,29,52,57,77,83,41,7500
3276,F. Lejeune,29,Deportivo Alavés,77,78,188,196,France,CB,48,57,61,65,78,76,24,8500
3328,B. Stambouli,29,FC Schalke 04,77,77,180,181,France,CDM,56,55,67,70,79,76,27,7500
3332,Germán,33,Granada CF,77,77,188,181,Spain,CB,51,40,59,56,78,79,25,4200
3369,Cláudio Ramos,28,FC Porto,77,80,183,172,Portugal,GK,81,75,65,79,54,73,11,8000
3390,B. Natcho,30,Olympiacos CFP,77,77,178,165,Israel,CM,62,72,79,76,66,68,2,8000
3428,D. D'Ambrosio,31,Inter,77,77,180,165,Italy,RB,70,56,67,71,78,70,72,6500
3533,Sergi Gómez,28,Sevilla FC,77,78,185,176,Spain,CB,62,40,64,61,78,74,26,8500
3587,L. Unnerstall,29,PSV,77,78,198,227,Germany,GK,77,76,73,78,33,75,15,7000
3619,M. Ozdoev,27,Russia,77,78,183,172,Russia,CDM,75,70,72,77,73,76,0,0
3641,S. Rode,29,Eintracht Frankfurt,77,77,180,157,Germany,CDM,68,64,71,73,76,77,27,7500
3660,T. Horn,27,1. FC Köln,77,80,193,198,Germany,GK,78,78,60,79,48,73,21,8000
3710,Pedro Mendes,29,Montpellier HSC,77,77,185,172,Portugal,CB,67,36,50,62,79,80,31,7500
3747,G. Baldock,27,Sheffield United,77,78,175,148,England,RWB,78,47,65,74,72,74,33,9000
3817,V. Darida,29,Hertha BSC,77,77,173,148,Czech Republic,CM,66,71,74,80,70,63,45,8500
3844,J. Murillo,28,RC Celta,77,79,183,172,Colombia,CB,74,40,59,63,76,79,23,9000
3862,G. Ramírez,29,Sampdoria,77,77,183,172,Uruguay,CAM,61,75,78,79,39,57,22,8500
3864,L. Kurzawa,27,Paris Saint-Germain,77,77,183,163,France,LB,74,65,73,76,74,71,60,8000
3927,J. Schmid  B,30,SC Freiburg,77,77,180,176,France,RB,79,64,74,77,69,75,24,7000
3929,F. Fernández,31,Newcastle United,77,77,190,183,Argentina,CB,48,30,53,50,78,74,37,6500
4022,Aleix Vidal,30,Sevilla FC,77,77,178,154,Spain,RM,82,67,72,78,72,70,27,8500
4048,Sergi Darder,26,RCD Espanyol,77,79,180,157,Spain,CM,44,70,77,77,66,67,11,10500
4057,S. Zaza,29,Torino,77,77,185,185,Italy,ST,73,78,62,75,50,82,48,9000
4085,J. Vestergaard,27,Southampton,77,78,198,212,Denmark,CB,33,48,60,48,78,78,48,9000
4120,L. Bittencourt,26,SV Werder Bremen,77,78,170,137,Germany,RM,79,68,74,84,56,60,29,10500
4187,D. Klaassen,27,SV Werder Bremen,77,78,178,154,Netherlands,CM,64,77,72,75,69,75,29,10000
4190,J. Lascelles,26,Newcastle United,77,81,188,196,England,CB,58,28,51,57,78,80,37,10000
4230,Zé Luís,29,FC Porto,77,77,183,176,Cape Verde,ST,80,75,59,75,33,80,16,9000
4271,K. Fortounis,27,Olympiacos CFP,77,78,180,168,Greece,CAM,75,74,77,80,40,67,0.5,10000
4321,Roque Mesa,31,Sevilla FC,77,77,170,163,Spain,CDM,67,64,74,77,72,76,27,7500
4327,H. Van Crombrugge,27,RSC Anderlecht,77,79,188,194,Belgium,GK,79,74,76,79,37,77,18,7500
4364,B. Sarr,28,Olympique de Marseille,77,77,178,143,France,RB,81,70,74,76,71,75,36,7500
4372,K. Stöger,25,Fortuna Düsseldorf,77,78,175,165,Austria,CAM,68,67,77,78,40,62,30,10500
4385,R. Ruidíaz,29,Seattle Sounders FC,77,77,170,146,Peru,ST,84,79,66,77,32,62,11,9000
4422,C. Taylor,26,Burnley,77,78,180,154,England,LB,70,54,71,74,76,76,48,9000
4493,P. Gazzaniga,28,Tottenham Hotspur,77,80,196,198,Argentina,GK,80,76,84,80,64,77,59,8000
4499,O. Yokuslu,26,RC Celta,77,82,190,174,Turkey,CDM,66,70,72,72,75,84,22,10500
4525,M. Nastasic,27,FC Schalke 04,77,79,188,183,Serbia,CB,69,32,63,54,79,74,26,9500
4535,D. Baselli,28,Torino,77,77,183,154,Italy,CM,70,72,79,80,66,67,44,9000
4540,Djaniny,28,Al Ahli,77,77,190,172,Cape Verde,ST,83,73,67,77,35,75,44,9000
4574,Alberto Moreno,27,Villarreal CF,77,77,170,143,Spain,LB,85,66,69,78,70,69,29,8000
4642,S. Ristovski  B,28,Sporting CP,77,77,180,159,North Macedonia,RB,87,61,68,73,73,78,14,7500
4652,J. Willems,26,Eintracht Frankfurt,77,78,178,181,Netherlands,LWB,75,65,76,77,72,76,26,9000
4683,I. Hayden,25,Newcastle United,77,80,185,174,England,CDM,61,56,64,71,75,77,35,10000
4705,D. Cheryshev,29,Valencia CF,77,77,178,163,Russia,LM,79,76,76,75,55,67,35,8500
4744,Y. Abdelhamid,32,Stade de Reims,77,77,190,183,Morocco,CB,34,33,56,65,78,82,25,5500
4771,Moi Gómez,26,Villarreal CF,77,78,175,157,Spain,LM,68,72,77,78,54,60,31,10500
4780,Roberto Torres,31,CA Osasuna,77,77,178,159,Spain,RM,66,78,78,75,65,71,31,8000
4781,Sergio Rico,26,Paris Saint-Germain,77,79,196,198,Spain,GK,77,74,77,80,47,74,49,7500
4800,F. Vázquez,31,Sevilla FC,77,77,188,181,Argentina,CAM,53,78,79,79,58,72,27,7500
4802,J. Lingard,27,Manchester United,77,77,175,137,England,CAM,77,74,74,78,58,70,93,9500
4833,C. Bacca,33,Villarreal CF,77,77,180,170,Colombia,ST,68,75,64,74,33,66,34,5500
4844,Roger,29,Levante UD,77,77,178,163,Spain,ST,77,80,61,75,41,71,28,9000
4904,J. Veltman,28,Brighton & Hove Albion,77,77,183,165,Netherlands,CB,65,49,66,68,79,76,52,8000
4944,A. Samaris,31,SL Benfica,77,77,188,183,Greece,CB,55,66,70,70,78,82,13,6500
4960,J. Hector,30,1. FC Köln,77,77,185,165,Germany,CDM,69,60,74,75,77,74,26,7500
4964,Clinton Mata,27,Club Brugge KV,77,79,180,161,Angola,CB,82,61,70,77,77,81,24,9500
4991,T. Foket,25,Stade de Reims,77,80,178,148,Belgium,RB,75,57,70,72,73,76,24,10000
5036,Óliver Torres,25,Sevilla FC,77,82,175,154,Spain,CAM,65,67,78,82,63,55,26,11500
5039,A. Thomasson,26,RC Strasbourg Alsace,77,80,178,159,France,CAM,69,72,76,78,65,68,30,11000
5090,Guilherme,29,Olympiacos CFP,77,77,178,168,Brazil,CDM,69,65,72,71,73,78,0.5,7500
5263,Bruno Peres,30,Roma,77,77,178,159,Brazil,RB,88,64,69,77,70,71,0.5,7000
5271,J. Hofmann,27,Borussia Mönchengladbach,77,77,175,154,Germany,CAM,73,69,76,78,49,63,36,9500
5286,R. Haps,27,Feyenoord,77,78,175,146,Netherlands,LB,89,60,66,77,71,72,14,9000
5373,Douglas Santos,24,Hamburger SV,77,81,175,154,Brazil,LWB,80,60,70,76,73,62,15,9500
5418,C. McGregor,27,Celtic,77,78,175,163,Scotland,LWB,80,69,74,78,71,76,47,9000
5458,R. Centurión,27,Vélez Sarsfield,77,77,175,143,Argentina,RW,91,70,69,84,40,67,21,9500
5539,N. Maupay,23,Brighton & Hove Albion,77,81,170,152,France,ST,77,77,67,73,41,71,52,12000
5597,C. Vargas,31,Club Atlas,77,77,185,170,Colombia,GK,76,72,69,78,45,75,12,5500
5637,N. Stanciu,27,SK Slavia Praha,77,78,170,139,Romania,CAM,73,72,79,78,52,67,0.5,10000
5644,A. Djiku,25,RC Strasbourg Alsace,77,80,183,163,France,CB,69,41,67,71,77,80,26,10000
5711,A. Masuaku,26,West Ham United,77,79,178,154,DR Congo,LB,84,63,72,80,70,70,37,9500
5734,R. De Paul,26,Udinese,77,79,178,154,Argentina,CAM,75,76,78,82,53,64,19,10500
5757,Tozé,25,Vitória Guimarães,77,78,165,150,Portugal,CAM,74,77,78,78,47,48,10,10500
5770,M. Lemina,26,Fulham,77,78,183,187,Gabon,CM,72,68,76,78,72,72,87,10500
5782,W. Cyprien,25,OGC Nice,77,79,180,172,France,CAM,72,77,77,78,74,77,34,10500
5829,D. Origi,25,Liverpool,77,82,188,165,Belgium,ST,82,76,67,77,27,74,79,12000
5869,D. Laxalt,27,Milan,77,77,178,157,Uruguay,LM,87,63,73,77,65,68,38,9500
5909,Puertas,28,Granada CF,77,77,183,170,Spain,RM,78,76,72,75,44,74,28,9000
5929,A. Iwobi,24,Everton,77,81,185,165,Nigeria,CAM,78,66,73,79,28,69,61,11500
5979,Thiago Mendes,28,Olympique Lyonnais,77,77,178,176,Brazil,CDM,72,67,75,77,74,75,58,9000
6003,J. Lerma,25,Bournemouth,77,80,178,154,Colombia,CDM,71,64,71,73,74,79,14,10000
6026,Y. Chará,29,Portland Timbers,77,77,165,150,Colombia,RM,91,70,66,79,56,70,10,8500
6118,S. Romero,31,Independiente,77,77,178,168,Argentina,ST,71,78,69,75,40,68,22,8000
6182,J. Buffarini,31,Boca Juniors,77,77,170,163,Argentina,RB,88,62,68,78,70,83,17,6500
6219,E. Rigoni,26,Sampdoria,77,78,180,154,Argentina,LM,85,72,73,78,46,60,30,10500
6236,L. Alario,27,Bayer 04 Leverkusen,77,78,183,172,Argentina,ST,63,77,58,74,29,74,59,10500
6248,Rúben Vezo,26,Levante UD,77,82,183,176,Portugal,CB,76,54,63,64,79,76,23,10500
6263,B. Petkovic,25,Dinamo Zagreb,77,80,193,194,Croatia,CAM,77,74,77,78,37,80,0.5,11500
6265,N. Maksimovic,28,Napoli,77,78,193,192,Serbia,CB,59,28,47,54,80,77,53,8500
6311,A. Mitrovic,25,Fulham,77,80,188,198,Serbia,ST,65,77,55,70,27,85,91,11500
6387,K. Tete,24,Fulham,77,81,180,157,Netherlands,CB,74,47,65,66,77,76,68,10000
6416,D. Sinkgraven,24,Bayer 04 Leverkusen,77,81,178,143,Netherlands,LM,79,60,78,80,73,64,43,10000
6435,J. Seri,28,Fulham,77,77,170,161,Ivory Coast,CM,66,68,79,78,69,65,91,9000
6436,Gonçalo Paciência,25,FC Schalke 04,77,79,183,174,Portugal,ST,58,78,59,78,33,78,30,11000
6441,Wendell,26,Bayer 04 Leverkusen,77,78,178,159,Brazil,LB,74,49,73,79,72,72,50,9000
6463,A. Sørloth,24,RB Leipzig,77,81,193,198,Norway,ST,75,77,66,70,36,83,45,12000
6470,Bastos,28,Lazio,77,78,180,170,Angola,CB,78,37,50,65,79,73,50,8500
6490,F. Cartabia,25,Deportivo de La Coruña,77,78,170,143,Argentina,LW,75,75,74,79,44,54,10,10500
6498,M. Simon,24,FC Nantes,77,80,168,152,Nigeria,RM,92,71,67,82,36,64,24,11500
6507,Álex Moreno,27,Real Betis,77,78,178,150,Spain,LB,89,60,71,78,70,64,22,9000
6545,I. Slimani,32,Leicester City,77,77,188,183,Algeria,ST,51,77,74,72,47,79,77,7000
6641,Pedro Henrique,27,Vitória Guimarães,77,80,190,194,Brazil,CB,44,42,45,56,79,83,11,9500
6646,G. Escalante,27,Lazio,77,80,183,168,Argentina,CDM,66,67,71,69,75,76,48,9500
6841,Diego Rico,27,Bournemouth,77,78,183,168,Spain,LB,73,58,70,71,76,75,15,9000
6842,H. Kamara,26,OGC Nice,77,80,168,148,France,LWB,88,60,68,76,71,76,32,9500
6868,J. Bednarek,24,Southampton,77,83,188,170,Poland,CB,62,22,53,55,79,75,41,11000
6877,S. Benrahma,24,Brentford,77,80,173,148,Algeria,CAM,79,71,72,81,36,54,43,11500
6901,H. Wilson,23,Liverpool,77,83,173,154,Wales,CAM,78,78,75,77,44,56,66,12000
7043,E. Mammana,21,Zenit St. Petersburg,77,88,183,154,Argentina,CDM,79,42,67,70,77,74,40,13500
7062,Mariano,26,Real Madrid,77,78,180,168,Dominican Republic,ST,79,80,61,73,45,79,125,10500
7104,L. Olaza,25,RC Celta,77,80,175,150,Uruguay,LB,76,71,74,74,73,70,21,10000
7199,Unai López,24,Athletic Club de Bilbao,77,81,170,154,Spain,CAM,74,71,78,79,67,69,21,11500
7231,T. Castagne,24,Leicester City,77,82,180,176,Belgium,RWB,81,57,71,76,76,68,61,12000
7277,Otávio,26,FC Girondins de Bordeaux,77,79,173,159,Brazil,CDM,61,53,66,72,78,76,30,9500
7386,G. Arias,32,Chile,77,77,188,181,Chile,GK,79,70,73,81,37,79,15,5500
7394,M. Pašalic,25,Atalanta,77,81,188,181,Croatia,CM,63,71,75,76,67,75,47,11500
7403,A. Conti,26,Milan,77,80,183,168,Italy,RWB,75,59,70,75,73,67,34,9500
7430,J. Omlin,26,Montpellier HSC,77,82,188,176,Switzerland,GK,77,75,73,79,50,75,24,8500
7448,O. Al Soma,31,Al Ahli,77,77,190,190,Syria,ST,69,79,69,72,39,80,42,8000
7555,A. Marušic,27,Lazio,77,77,185,187,Montenegro,RM,87,71,72,76,72,75,52,9500
7584,S. Amrabat,23,Fiorentina,77,84,185,154,Morocco,CDM,78,60,74,79,75,81,43,12500
7640,J. Bowen,23,West Ham United,77,84,175,154,England,CAM,78,74,71,79,44,65,35,12500
7648,Fábio Martins,26,Al Shabab,77,77,178,154,Portugal,LM,76,74,71,82,46,67,35,9500
7658,J. Boga,23,Sassuolo,77,86,175,159,Ivory Coast,CAM,84,73,72,82,37,63,29,13500
7680,Z. Çelik,23,LOSC Lille,77,83,180,172,Turkey,RB,78,42,70,71,73,74,27,11000
7776,M. Holgate,23,Everton,77,81,183,165,England,CB,72,43,68,68,78,74,55,10500
7794,E. Skhiri,25,1. FC Köln,77,80,185,161,Tunisia,CDM,58,68,72,74,78,73,25,10000
7838,N. Amiri,23,Bayer 04 Leverkusen,77,82,180,161,Germany,CAM,69,69,78,83,56,65,47,12000
8014,D. Bouanga,25,AS Saint-Étienne,77,80,180,154,Gabon,CAM,80,76,73,79,37,67,31,11000
8058,E. Buendía,23,Norwich City,77,83,173,143,Argentina,CAM,74,69,78,81,62,65,12,12000
8090,U. Çakir,24,Trabzonspor,77,81,190,181,Turkey,GK,75,73,70,80,55,76,20,8500
8097,Hwang Hee Chan,24,RB Leipzig,77,82,178,170,Korea Republic,ST,93,75,71,79,28,69,45,12000
8150,T. Minamino,25,Liverpool,77,80,175,148,Japan,RW,87,73,69,82,36,64,79,11000
8151,Rubén Duarte,24,Deportivo Alavés,77,82,180,165,Spain,LB,67,36,65,67,77,69,20,10500
8222,A. Zambo Anguissa,24,Fulham,77,83,183,172,Cameroon,CDM,73,65,72,78,75,82,76,12000
8235,Soares,29,FC Porto,77,77,188,181,Brazil,ST,81,73,59,75,48,79,16,9000
8429,E. Audero,23,Sampdoria,77,87,193,183,Italy,GK,80,73,73,80,52,74,13,11500
8506,O. Idrissi,24,AZ Alkmaar,77,81,175,172,Morocco,CAM,84,76,70,82,35,69,12,11500
8687,Toni Villa,25,Real Valladolid CF,77,79,173,139,Spain,CAM,77,64,75,82,52,51,21,11000
8713,Sergi Guardiola,29,Real Valladolid CF,77,77,183,172,Spain,ST,74,75,61,78,30,77,24,9000
8766,Córdoba,23,Athletic Club de Bilbao,77,83,180,161,Spain,LM,83,71,71,80,64,69,23,12000
8769,G. Dzhikiya,26,Spartak Moscow,77,81,188,190,Russia,CB,82,53,61,64,78,81,48,10000
8833,F. Maouassa,21,Stade Rennais FC,77,81,170,161,France,LB,82,68,71,75,72,75,29,10500
8871,Lucas Mantela,20,Palmeiras,77,77,183,170,Brazil,GK,79,77,75,71,34,77,18,7000
8904,Enzo Chissano,28,Palmeiras,77,77,165,137,Brazil,LB,79,62,71,69,74,69,36,7500
8919,Claudio Coíntra,24,Internacional,77,77,175,157,Brazil,CAM,79,73,76,77,27,60,25,10000
8945,Andeson Trigo,32,Fluminense,77,77,175,150,Brazil,LB,82,63,75,77,71,64,23,5500
8950,Jadsinho Mei,24,Flamengo,77,77,175,159,Brazil,CDM,58,61,65,57,72,79,29,8500
8953,Rodrigo Vuarte,28,São Paulo,77,77,178,170,Brazil,CDM,65,65,70,63,76,77,36,8000
8960,Victildinho,24,Goiás,77,77,178,165,Brazil,RB,79,54,71,73,75,63,12,8500
8966,Vieirundinho,32,Santos,77,77,188,185,Brazil,CB,59,39,53,56,80,81,26,5500
8992,Sidney Pessinho,28,Internacional,77,77,188,187,Brazil,CDM,69,62,74,69,76,80,27,8000
9077,G. Larsonneur,23,Stade Brestois 29,77,82,180,154,France,GK,79,78,72,78,52,74,13,9000
9129,F. Kessié,23,Milan,77,82,183,168,Ivory Coast,CDM,71,72,71,77,77,87,33,11500
9135,N. Nández,24,Cagliari,77,83,173,154,Uruguay,CDM,76,67,72,77,76,83,29,12000
9250,D. Lukébakio,22,Hertha BSC,77,83,188,170,Belgium,CAM,82,74,69,80,31,62,37,12000
9278,E. Palacios,21,Bayer 04 Leverkusen,77,86,178,154,Argentina,CM,76,74,74,78,68,74,40,13500
9310,I. Diop,23,West Ham United,77,84,193,203,France,CB,65,36,52,55,79,80,31,11500
9397,A. Harit,23,FC Schalke 04,77,83,180,148,Morocco,CAM,72,66,71,84,45,48,25,12000
9401,D. James,22,Manchester United,77,83,170,168,Wales,RM,95,70,69,77,43,63,81,12000
9594,S. Nakajima,25,FC Porto,77,78,165,141,Japan,CAM,88,71,71,83,37,48,14,10500
9873,H. Onyekuru,23,AS Monaco,77,84,175,154,Nigeria,RW,90,73,67,82,34,56,41,12500
9931,Bruno Viana,25,SC Braga,77,81,188,174,Brazil,CB,66,42,56,56,80,76,14,10500
10313,M. Edwards,21,Vitória Guimarães,77,89,168,143,England,LM,84,65,68,85,34,48,10,16000
10405,Marc Roca,23,RCD Espanyol,77,82,183,163,Spain,CM,59,62,77,72,70,68,8,11000
10503,Luiz Felipe,23,Lazio,77,85,188,176,Brazil,CB,75,29,61,68,79,67,41,12000
10518,N. Mazraoui,22,Ajax,77,83,183,137,Morocco,RM,81,59,72,80,72,68,14,11000
10548,M. Guendouzi,21,Arsenal,77,86,185,176,France,CM,73,63,76,75,72,75,46,12500
10552,M. Senesi,23,Feyenoord,77,84,185,176,Argentina,CB,65,35,63,68,79,74,12,11500
10575,O. Wijndal,20,AZ Alkmaar,77,86,175,143,Netherlands,LWB,84,50,72,77,72,71,8,12500
10734,Davidson,29,Alanyaspor,77,77,178,139,Brazil,LW,78,75,71,80,41,71,19,8500
11036,R. James,20,Chelsea,77,86,183,192,England,RB,80,57,72,75,73,76,49,12500
11072,K. Diatta,21,Club Brugge KV,77,85,175,152,Senegal,RM,94,70,67,81,47,68,22,13000
11519,O. Kabak,20,FC Schalke 04,77,87,185,190,Turkey,CB,72,36,56,71,76,79,19,13000
11776,N. De la Cruz,23,River Plate,77,86,168,143,Uruguay,CAM,86,76,76,81,64,66,16,13500
11782,M. Olivera,22,Getafe CF,77,85,183,172,Uruguay,LB,77,50,65,70,74,77,22,11500
11923,S. Tonali,20,Milan,77,91,180,176,Italy,CM,80,65,78,77,72,76,25,18500
12125,M. Taremi,27,FC Porto,77,77,188,181,Iran,ST,67,76,66,81,33,65,16,9500
12273,Ferro,23,SL Benfica,77,84,190,172,Portugal,CB,54,43,54,59,79,78,11,11500
12736,J. David,20,LOSC Lille,77,88,178,170,Canada,ST,85,76,69,78,25,66,29,15500
12940,Jovane Cabral,22,Sporting CP,77,87,175,159,Cape Verde,CAM,87,73,71,81,35,66,14,14500
13301,O. Abdulrahman,26,Al Hilal,77,78,173,132,United Arab Emirates,CAM,80,70,77,79,33,50,40,10500
13335,J. Herrería,32,Uruguay,77,77,175,157,Uruguay,RB,76,48,69,75,74,70,0,0
13340,L. Baezo,32,Uruguay,77,77,188,194,Uruguay,CDM,71,70,69,71,78,83,0,0
13342,F. Contedo,36,Uruguay,77,77,175,157,Uruguay,CAM,80,73,76,77,27,59,0,0
13352,V. Castro,28,Uruguay,77,77,188,187,Uruguay,CDM,72,62,74,69,75,81,0,0
13577,M. Greenwood,18,Manchester United,77,89,180,154,England,CAM,81,78,71,78,39,67,33,14500
13584,S. Chukwueze,21,Villarreal CF,77,86,173,154,Nigeria,LM,88,72,66,84,36,58,23,14000
13834,M. Ihattaren,18,PSV,77,88,183,165,Netherlands,CAM,75,68,76,83,41,64,7,14000
13982,D. Kulusevski,20,Juventus,77,87,185,165,Sweden,LM,81,69,75,78,56,75,54,14500
14713,K. Berlaso,32,Ecuador,77,77,173,152,Ecuador,RB,78,56,69,77,72,68,0,0
46,Eliseu,33,SL Benfica,76,76,175,181,Portugal,LB,76,72,69,73,74,78,15,3000
88,A. Cassano,33,Sampdoria,76,76,175,176,Italy,CAM,38,72,84,81,16,46,40,3400
121,J. Terry,36,Aston Villa,76,76,188,198,England,CB,34,47,57,50,77,73,30,1000
142,Danny,34,Clube Sport Marítimo,76,76,178,150,Portugal,CAM,63,69,77,79,41,60,10,3900
386,A. Hutchinson,37,Besiktas JK,76,76,188,183,Canada,CDM,64,64,73,71,75,77,37,1700
435,Vágner Love,34,Besiktas JK,76,76,170,159,Brazil,ST,73,76,60,74,38,72,50,4100
446,Diego Tardelli,33,Shandong Luneng TaiShan FC,76,76,178,159,Brazil,CAM,71,74,73,78,46,67,20,4700
511,E. Spahic,35,Hamburger SV,76,76,185,179,Bosnia Herzegovina,CB,52,41,56,46,75,74,30,900
533,A. Pyatov,36,Shakhtar Donetsk,76,76,190,203,Ukraine,GK,75,69,78,78,44,80,0.5,1300
548,G. Gönül,35,Fenerbahçe SK,76,76,175,165,Turkey,RB,77,63,72,76,72,71,37,2200
558,Raffael,34,Borussia Mönchengladbach,76,76,175,152,Brazil,CAM,59,75,78,81,41,60,29,4100
565,Negredo,34,Cádiz CF,76,76,185,190,Spain,ST,63,78,64,70,36,78,31,4100
577,Diego López,38,RCD Espanyol,76,76,196,196,Spain,GK,71,76,72,73,44,78,5,775
578,Soldado,35,Granada CF,76,76,180,163,Spain,ST,54,78,71,73,44,68,21,3500
583,J. Pinola,37,River Plate,76,76,180,174,Argentina,CB,68,60,71,69,75,78,11,1600
586,Diego Castro,37,Perth Glory,76,76,175,157,Spain,LW,60,73,73,81,44,58,8,2600
588,A. Samedov,33,Spartak Moscow,76,76,178,165,Russia,RM,73,73,76,75,50,71,2,4700
639,G. Clichy,33,Medipol Basaksehir FK,76,76,175,143,France,LB,77,43,70,75,75,68,32,3500
651,R. Sambueza,36,Deportivo Toluca,76,76,175,159,Argentina,CAM,66,71,78,77,47,71,16,2600
657,P. Skjelbred,33,Rosenborg BK,76,76,178,161,Norway,CDM,56,46,70,74,73,72,8,3700
664,M. Zárate,33,Boca Juniors,76,76,175,170,Argentina,CF,77,79,71,82,42,67,19,4800
675,M. Schäfer,32,VfL Wolfsburg,76,76,183,165,Germany,LWB,66,67,76,72,74,73,60,3000
688,C. Dempsey,34,Seattle Sounders FC,76,76,185,170,United States,CAM,62,76,70,76,37,69,7,3400
760,S. Kalou,33,Hertha BSC,76,76,185,174,Ivory Coast,CF,62,75,71,84,41,58,27,4700
769,Gelson Fernandes,32,Eintracht Frankfurt,76,76,178,154,Switzerland,CDM,59,56,67,65,76,80,29,5000
